question,http_status,request_error,explain_enabled,status_status,status_raw,status_ok,status_reason,status_message,chosen_intent,chosen_entity,chosen_accepted,planner_score,gate_accepted,gate_source,gate_reason,gate_min_score,gate_min_gap,gate_gap,score_for_gate,intent_top2_gap_base,intent_top2_gap_final,intent_top1,intent_top2,scoring_mode,scoring_keys,rows_total,result_key,cache_hit,cache_hit_response,cache_hit_metrics,cache_layer,cache_ttl,cache_key,rag_used,fusion_used,elapsed_ms_server,elapsed_ms_total_est,elapsed_ms_client,narrator_used,narrator_latency_ms,narrator_error,answer_text,expected_intent,expected_entity,match_intent,match_entity,match_both,suite_name,suite_description,payload_id,idx,fail_reasons,case_pass,suite_status,suite_error
Qual foi a máxima do HGLG11 em 27/10/2025?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_quota_prices,fiis_quota_prices,True,3.8500000000000005,True,base,,0.9,0.05,4.4,3.8500000000000005,3.3000000000000007,3.3000000000000007,fiis_quota_prices,ticker_query,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,10,precos_fii,False,False,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_quota_prices:plan:42b944e7fe2fa3410a81dbf1bd055b9ac390760622a3cc0f27d87bf8b4ace74e,True,False,287,287.0,447.21,False,,,"| Data | Código | Preço de fechamento (R$) | Preço ajustado (R$) | Abertura (R$) | Máxima (R$) | Mínima (R$) | Variação diária (%) | Criado em | Atualizado em |
| --- | --- | ---: | ---: | ---: | ---: | ---: | ---: | --- | --- |
| 13/01/2026 | HGLG11 | R$ 156,65 | R$ 156,65 | R$ 156,38 | R$ 156,75 | R$ 156,25 | 0,17% | 14/01/2026 00:00 | 14/01/2026 00:00 |
| 14/01/2026 | HGLG11 | R$ 156,75 | R$ 156,75 | R$ 156,79 | R$ 157,00 | R$ 156,40 | -0,03% | 15/01/2026 00:00 | 15/01/2026 00:00 |
| 15/01/2026 | HGLG11 | R$ 156,56 | R$ 156,56 | R$ 156,78 | R$ 157,01 | R$ 156,43 | -0,14% | 16/01/2026 00:00 | 16/01/2026 00:00 |
| 16/01/2026 | HGLG11 | R$ 156,81 | R$ 156,81 | R$ 156,76 | R$ 156,94 | R$ 156,61 | 0,03% | 17/01/2026 00:00 | 17/01/2026 00:00 |
| 19/01/2026 | HGLG11 | R$ 156,71 | R$ 156,71 | R$ 156,81 | R$ 157,26 | R$ 156,70 | -0,06% | 20/01/2026 00:00 | 20/01/2026 00:00 |
| 20/01/2026 | HGLG11 | R$ 157,00 | R$ 157,00 | R$ 156,83 | R$ 157,15 | R$ 156,50 | 0,11% | 21/01/2026 00:00 | 21/01/2026 00:00 |
| 21/01/2026 | HGLG11 | R$ 156,92 | R$ 156,92 | R$ 157,00 | R$ 157,08 | R$ 156,85 | -0,05% | 22/01/2026 00:00 | 22/01/2026 00:00 |
| 22/01/2026 | HGLG11 | R$ 156,97 | R$ 156,97 | R$ 157,20 | R$ 157,20 | R$ 156,97 | -0,15% | 23/01/2026 00:00 | 23/01/2026 00:00 |
| 23/01/2026 | HGLG11 | R$ 157,40 | R$ 157,40 | R$ 157,20 | R$ 157,40 | R$ 157,00 | 0,13% | 24/01/2026 00:00 | 24/01/2026 00:00 |
| 26/01/2026 | HGLG11 | R$ 157,37 | R$ 157,37 | R$ 157,39 | R$ 157,40 | R$ 156,97 | -0,01% | 27/01/2026 00:00 | 27/01/2026 00:00 |",fiis_quota_prices,fiis_quota_prices,True,True,True,fiis_quota_prices,"Suíte de testes para fiis_quota_prices — preço hoje, ontem, max/min, variação, ticker sem 11",,152,[],True,PASS,
Qual foi o último preço negociado de XPLG11?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_quota_prices,fiis_quota_prices,True,3.8500000000000005,True,base,,0.9,0.05,4.4,3.8500000000000005,3.3000000000000007,3.3000000000000007,fiis_quota_prices,ticker_query,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,precos_fii,False,False,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_quota_prices:plan:4fca40b5252071182acd12dc1b1018fd3ab6fca7d1df025d4adee7668d044ea9,True,False,279,279.0,413.588,False,,,"| Data | Código | Preço de fechamento (R$) | Preço ajustado (R$) | Abertura (R$) | Máxima (R$) | Mínima (R$) | Variação diária (%) | Criado em | Atualizado em |
| --- | --- | ---: | ---: | ---: | ---: | ---: | ---: | --- | --- |
| 26/01/2026 | XPLG11 | R$ 102,70 | R$ 102,70 | R$ 102,75 | R$ 103,04 | R$ 102,55 | -0,05% | 27/01/2026 00:00 | 27/01/2026 00:00 |",fiis_quota_prices,fiis_quota_prices,True,True,True,fiis_quota_prices,"Suíte de testes para fiis_quota_prices — preço hoje, ontem, max/min, variação, ticker sem 11",,153,[],True,PASS,
Quanto está o HGLG11 hoje?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_quota_prices,fiis_quota_prices,True,6.6,True,base,,0.9,0.05,6.6,6.6,5.5,5.5,fiis_quota_prices,ticker_query,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,precos_fii,True,True,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_quota_prices:plan:549f336ea33ba47b205c63bd80d0fdba72a218b8ce45a3490989246ff7a82855,True,False,155,155.0,294.598,False,,,"| Data | Código | Preço de fechamento (R$) | Preço ajustado (R$) | Abertura (R$) | Máxima (R$) | Mínima (R$) | Variação diária (%) | Criado em | Atualizado em |
| --- | --- | ---: | ---: | ---: | ---: | ---: | ---: | --- | --- |
| 26/01/2026 | HGLG11 | R$ 157,37 | R$ 157,37 | R$ 157,39 | R$ 157,40 | R$ 156,97 | -0,01% | 27/01/2026 00:00 | 27/01/2026 00:00 |",fiis_quota_prices,fiis_quota_prices,True,True,True,fiis_quota_prices,"Suíte de testes para fiis_quota_prices — preço hoje, ontem, max/min, variação, ticker sem 11",,154,[],True,PASS,
Quanto fechou o HGLG11 ontem?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_quota_prices,fiis_quota_prices,True,3.3,True,base,,0.9,0.05,3.3,3.3,3.3,3.3,fiis_quota_prices,client_fiis_dividends_evolution,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,precos_fii,True,True,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_quota_prices:plan:549f336ea33ba47b205c63bd80d0fdba72a218b8ce45a3490989246ff7a82855,True,False,228,228.0,401.785,False,,,"| Data | Código | Preço de fechamento (R$) | Preço ajustado (R$) | Abertura (R$) | Máxima (R$) | Mínima (R$) | Variação diária (%) | Criado em | Atualizado em |
| --- | --- | ---: | ---: | ---: | ---: | ---: | ---: | --- | --- |
| 26/01/2026 | HGLG11 | R$ 157,37 | R$ 157,37 | R$ 157,39 | R$ 157,40 | R$ 156,97 | -0,01% | 27/01/2026 00:00 | 27/01/2026 00:00 |",fiis_quota_prices,fiis_quota_prices,True,True,True,fiis_quota_prices,"Suíte de testes para fiis_quota_prices — preço hoje, ontem, max/min, variação, ticker sem 11",,155,[],True,PASS,
Quanto o KNRI11 variou hoje em porcentagem?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_quota_prices,fiis_quota_prices,True,3.3,True,base,,0.9,0.05,3.3,3.3,2.1999999999999997,2.1999999999999997,fiis_quota_prices,ticker_query,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,precos_fii,True,True,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_quota_prices:plan:86768febe1741426fa7d0af7093db75d9aee040cbeb876ecd72f53dfd9ae4c77,True,False,217,217.0,370.221,False,,,"| Data | Código | Preço de fechamento (R$) | Preço ajustado (R$) | Abertura (R$) | Máxima (R$) | Mínima (R$) | Variação diária (%) | Criado em | Atualizado em |
| --- | --- | ---: | ---: | ---: | ---: | ---: | ---: | --- | --- |
| 26/01/2026 | KNRI11 | R$ 163,21 | R$ 163,21 | R$ 163,06 | R$ 164,28 | R$ 162,86 | 0,09% | 27/01/2026 00:00 | 27/01/2026 00:00 |",fiis_quota_prices,fiis_quota_prices,True,True,True,fiis_quota_prices,"Suíte de testes para fiis_quota_prices — preço hoje, ontem, max/min, variação, ticker sem 11",,156,[],True,PASS,
como está a posição do HGLG11 no ranking da SIRIOS?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_rankings,fiis_rankings,True,7.15,True,base,,1.0,0.2,9.9,7.15,9.9,9.9,fiis_rankings,client_fiis_dividends_evolution,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,rankings_fii,False,False,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_rankings:plan:f053911ba6dcf1484982f98fa481825ca878986b0fe6d25e8a6900b6aadaf058,True,False,280,280.0,437.956,False,,,"| Código | Ranking usuários | Mov. usuários | Ranking Sírios | Mov. Sírios | Ranking IFIX | Mov. IFIX | Ranking IFIL | Mov. IFIL | Rank DY 12m | Rank DY mensal | Rank dividendos 12m | Rank valor de mercado | Rank patrimônio líquido | Rank Sharpe | Rank Sortino | Rank menor volatilidade | Rank menor drawdown | Criado em | Atualizado em |
| --- | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | --- | --- |
| HGLG11 | 0 | 0 | 0 | 0 | 4 | 0 | 4 | 0 | 261 | 311 | 62 | 4 | 4 | 213 | 226 | 28 | 33 | 22/05/2024 00:00 | 27/01/2026 00:00 |",fiis_rankings,fiis_rankings,True,True,True,fiis_rankings,"Suíte de testes para fiis_rankings — rankings de FIIs por usuários, SIRIOS, IFIX/IFIL e métricas quantitativas (DY, Sharpe, volatilidade, drawdown etc.)",,157,[],True,PASS,
como evoluiu a posição do HGRU11 no ranking de usuários ao longo do tempo?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_rankings,fiis_rankings,True,5.500000000000001,True,base,,1.0,0.2,7.700000000000001,5.500000000000001,7.700000000000001,7.700000000000001,fiis_rankings,fiis_yield_history,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,rankings_fii,False,False,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_rankings:plan:a44ed095ad23a07aa9b1dda26b9c362bf770d4de86ea330fa7e4549c02b982d8,True,False,324,324.0,459.031,False,,,"| Código | Ranking usuários | Mov. usuários | Ranking Sírios | Mov. Sírios | Ranking IFIX | Mov. IFIX | Ranking IFIL | Mov. IFIL | Rank DY 12m | Rank DY mensal | Rank dividendos 12m | Rank valor de mercado | Rank patrimônio líquido | Rank Sharpe | Rank Sortino | Rank menor volatilidade | Rank menor drawdown | Criado em | Atualizado em |
| --- | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | --- | --- |
| HGRU11 | 0 | 0 | 0 | 0 | 12 | 0 | 12 | 0 | 233 | 158 | 80 | 14 | 11 | 181 | 200 | 27 | 23 | 22/05/2024 00:00 | 27/01/2026 00:00 |",fiis_rankings,fiis_rankings,True,True,True,fiis_rankings,"Suíte de testes para fiis_rankings — rankings de FIIs por usuários, SIRIOS, IFIX/IFIL e métricas quantitativas (DY, Sharpe, volatilidade, drawdown etc.)",,158,[],True,PASS,
como foi a variação de posição do HGLG11 no ranking da SIRIOS neste ano?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_rankings,fiis_rankings,True,3.8500000000000005,True,base,,1.0,0.2,3.3000000000000007,3.8500000000000005,3.3000000000000007,3.3000000000000007,fiis_rankings,fiis_quota_prices,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,rankings_fii,True,True,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_rankings:plan:f053911ba6dcf1484982f98fa481825ca878986b0fe6d25e8a6900b6aadaf058,True,False,193,193.0,330.429,False,,,"| Código | Ranking usuários | Mov. usuários | Ranking Sírios | Mov. Sírios | Ranking IFIX | Mov. IFIX | Ranking IFIL | Mov. IFIL | Rank DY 12m | Rank DY mensal | Rank dividendos 12m | Rank valor de mercado | Rank patrimônio líquido | Rank Sharpe | Rank Sortino | Rank menor volatilidade | Rank menor drawdown | Criado em | Atualizado em |
| --- | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | --- | --- |
| HGLG11 | 0 | 0 | 0 | 0 | 4 | 0 | 4 | 0 | 261 | 311 | 62 | 4 | 4 | 213 | 226 | 28 | 33 | 22/05/2024 00:00 | 27/01/2026 00:00 |",fiis_rankings,fiis_rankings,True,True,True,fiis_rankings,"Suíte de testes para fiis_rankings — rankings de FIIs por usuários, SIRIOS, IFIX/IFIL e métricas quantitativas (DY, Sharpe, volatilidade, drawdown etc.)",,159,[],True,PASS,
quais fiis se destacam no ranking da SIRIOS este mês?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_rankings,fiis_rankings,True,2.2,True,base,,1.0,0.2,5.5,2.2,5.5,5.5,fiis_rankings,client_fiis_dividends_evolution,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,rankings_fii,True,True,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_rankings:plan:f053911ba6dcf1484982f98fa481825ca878986b0fe6d25e8a6900b6aadaf058,True,False,151,151.0,302.815,False,,,"| Código | Ranking usuários | Mov. usuários | Ranking Sírios | Mov. Sírios | Ranking IFIX | Mov. IFIX | Ranking IFIL | Mov. IFIL | Rank DY 12m | Rank DY mensal | Rank dividendos 12m | Rank valor de mercado | Rank patrimônio líquido | Rank Sharpe | Rank Sortino | Rank menor volatilidade | Rank menor drawdown | Criado em | Atualizado em |
| --- | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | --- | --- |
| HGLG11 | 0 | 0 | 0 | 0 | 4 | 0 | 4 | 0 | 261 | 311 | 62 | 4 | 4 | 213 | 226 | 28 | 33 | 22/05/2024 00:00 | 27/01/2026 00:00 |",fiis_rankings,fiis_rankings,True,True,True,fiis_rankings,"Suíte de testes para fiis_rankings — rankings de FIIs por usuários, SIRIOS, IFIX/IFIL e métricas quantitativas (DY, Sharpe, volatilidade, drawdown etc.)",,160,[],True,PASS,
quais fiis têm melhor posição no ranking de dy 12 meses?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_rankings,fiis_rankings,True,12.099999999999998,True,base,,1.0,0.2,10.999999999999996,12.099999999999998,10.999999999999996,10.999999999999996,fiis_rankings,fiis_dividends_yields,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,rankings_fii,False,False,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_rankings:plan:f7e3dd7dbc38ebe2c61fb9a85a87d8a4e28b69869a941b4dd1675d7db6ad069a,True,False,286,286.0,427.469,False,,,"| Código | Ranking usuários | Mov. usuários | Ranking Sírios | Mov. Sírios | Ranking IFIX | Mov. IFIX | Ranking IFIL | Mov. IFIL | Rank DY 12m | Rank DY mensal | Rank dividendos 12m | Rank valor de mercado | Rank patrimônio líquido | Rank Sharpe | Rank Sortino | Rank menor volatilidade | Rank menor drawdown | Criado em | Atualizado em |
| --- | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | --- | --- |
| HGLG11 | 0 | 0 | 0 | 0 | 4 | 0 | 4 | 0 | 261 | 311 | 62 | 4 | 4 | 213 | 226 | 28 | 33 | 22/05/2024 00:00 | 27/01/2026 00:00 |",fiis_rankings,fiis_rankings,True,True,True,fiis_rankings,"Suíte de testes para fiis_rankings — rankings de FIIs por usuários, SIRIOS, IFIX/IFIL e métricas quantitativas (DY, Sharpe, volatilidade, drawdown etc.)",,161,[],True,PASS,
quais fiis têm o maior dividend yield em 12 meses?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_rankings,fiis_rankings,True,6.6,True,base,,1.0,0.2,2.1999999999999993,6.6,2.1999999999999993,2.1999999999999993,fiis_rankings,fiis_yield_history,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,rankings_fii,True,True,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_rankings:plan:f7e3dd7dbc38ebe2c61fb9a85a87d8a4e28b69869a941b4dd1675d7db6ad069a,True,False,187,187.0,315.608,False,,,"| Código | Ranking usuários | Mov. usuários | Ranking Sírios | Mov. Sírios | Ranking IFIX | Mov. IFIX | Ranking IFIL | Mov. IFIL | Rank DY 12m | Rank DY mensal | Rank dividendos 12m | Rank valor de mercado | Rank patrimônio líquido | Rank Sharpe | Rank Sortino | Rank menor volatilidade | Rank menor drawdown | Criado em | Atualizado em |
| --- | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | --- | --- |
| HGLG11 | 0 | 0 | 0 | 0 | 4 | 0 | 4 | 0 | 261 | 311 | 62 | 4 | 4 | 213 | 226 | 28 | 33 | 22/05/2024 00:00 | 27/01/2026 00:00 |",fiis_rankings,fiis_rankings,True,True,True,fiis_rankings,"Suíte de testes para fiis_rankings — rankings de FIIs por usuários, SIRIOS, IFIX/IFIL e métricas quantitativas (DY, Sharpe, volatilidade, drawdown etc.)",,162,[],True,PASS,
quais fiis têm o maior patrimônio líquido?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_rankings,fiis_rankings,True,2.75,True,base,,1.0,0.2,4.4,2.75,4.4,4.4,fiis_rankings,client_fiis_enriched_portfolio,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,rankings_fii,True,True,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_rankings:plan:f7e3dd7dbc38ebe2c61fb9a85a87d8a4e28b69869a941b4dd1675d7db6ad069a,False,False,160,160.0,296.646,False,,,"| Código | Ranking usuários | Mov. usuários | Ranking Sírios | Mov. Sírios | Ranking IFIX | Mov. IFIX | Ranking IFIL | Mov. IFIL | Rank DY 12m | Rank DY mensal | Rank dividendos 12m | Rank valor de mercado | Rank patrimônio líquido | Rank Sharpe | Rank Sortino | Rank menor volatilidade | Rank menor drawdown | Criado em | Atualizado em |
| --- | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | --- | --- |
| HGLG11 | 0 | 0 | 0 | 0 | 4 | 0 | 4 | 0 | 261 | 311 | 62 | 4 | 4 | 213 | 226 | 28 | 33 | 22/05/2024 00:00 | 27/01/2026 00:00 |",fiis_rankings,fiis_rankings,True,True,True,fiis_rankings,"Suíte de testes para fiis_rankings — rankings de FIIs por usuários, SIRIOS, IFIX/IFIL e métricas quantitativas (DY, Sharpe, volatilidade, drawdown etc.)",,163,[],True,PASS,
quais fiis têm o maior valor de mercado?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_rankings,fiis_rankings,True,3.8500000000000005,True,base,,1.0,0.2,3.3000000000000007,3.8500000000000005,3.3000000000000007,3.3000000000000007,fiis_rankings,history_market_indicators,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,rankings_fii,False,False,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_rankings:plan:fc4b27f44f39861c44456ce1e833c82cd681b9224ec75113cce672245c45b00c,False,False,256,256.0,478.459,False,,,"| Código | Ranking usuários | Mov. usuários | Ranking Sírios | Mov. Sírios | Ranking IFIX | Mov. IFIX | Ranking IFIL | Mov. IFIL | Rank DY 12m | Rank DY mensal | Rank dividendos 12m | Rank valor de mercado | Rank patrimônio líquido | Rank Sharpe | Rank Sortino | Rank menor volatilidade | Rank menor drawdown | Criado em | Atualizado em |
| --- | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | --- | --- |
| HGLG11 | 0 | 0 | 0 | 0 | 4 | 0 | 4 | 0 | 261 | 311 | 62 | 4 | 4 | 213 | 226 | 28 | 33 | 22/05/2024 00:00 | 27/01/2026 00:00 |",fiis_rankings,fiis_rankings,True,True,True,fiis_rankings,"Suíte de testes para fiis_rankings — rankings de FIIs por usuários, SIRIOS, IFIX/IFIL e métricas quantitativas (DY, Sharpe, volatilidade, drawdown etc.)",,164,[],True,PASS,
quais fiis têm o menor drawdown histórico?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_rankings,fiis_rankings,True,1.1000000000000005,True,base,,1.0,0.2,3.3000000000000003,1.1000000000000005,3.3000000000000003,3.3000000000000003,fiis_rankings,fiis_financials_risk,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,rankings_fii,True,True,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_rankings:plan:f7e3dd7dbc38ebe2c61fb9a85a87d8a4e28b69869a941b4dd1675d7db6ad069a,True,False,160,160.0,304.003,False,,,"| Código | Ranking usuários | Mov. usuários | Ranking Sírios | Mov. Sírios | Ranking IFIX | Mov. IFIX | Ranking IFIL | Mov. IFIL | Rank DY 12m | Rank DY mensal | Rank dividendos 12m | Rank valor de mercado | Rank patrimônio líquido | Rank Sharpe | Rank Sortino | Rank menor volatilidade | Rank menor drawdown | Criado em | Atualizado em |
| --- | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | --- | --- |
| HGLG11 | 0 | 0 | 0 | 0 | 4 | 0 | 4 | 0 | 261 | 311 | 62 | 4 | 4 | 213 | 226 | 28 | 33 | 22/05/2024 00:00 | 27/01/2026 00:00 |",fiis_rankings,fiis_rankings,True,True,True,fiis_rankings,"Suíte de testes para fiis_rankings — rankings de FIIs por usuários, SIRIOS, IFIX/IFIL e métricas quantitativas (DY, Sharpe, volatilidade, drawdown etc.)",,165,[],True,PASS,
qual a posição atual do HGLG11 no ranking de usuários?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_rankings,fiis_rankings,True,8.799999999999997,True,base,,1.0,0.2,8.799999999999997,8.799999999999997,8.799999999999997,8.799999999999997,fiis_rankings,client_fiis_positions,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,rankings_fii,False,False,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_rankings:plan:aaa126d07f9b948815f9bd876fa522957189a1ce893beb2bcf8834cd52775216,True,False,299,299.0,439.535,False,,,"| Código | Ranking usuários | Mov. usuários | Ranking Sírios | Mov. Sírios | Ranking IFIX | Mov. IFIX | Ranking IFIL | Mov. IFIL | Rank DY 12m | Rank DY mensal | Rank dividendos 12m | Rank valor de mercado | Rank patrimônio líquido | Rank Sharpe | Rank Sortino | Rank menor volatilidade | Rank menor drawdown | Criado em | Atualizado em |
| --- | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | --- | --- |
| HGLG11 | 0 | 0 | 0 | 0 | 4 | 0 | 4 | 0 | 261 | 311 | 62 | 4 | 4 | 213 | 226 | 28 | 33 | 22/05/2024 00:00 | 27/01/2026 00:00 |",fiis_rankings,fiis_rankings,True,True,True,fiis_rankings,"Suíte de testes para fiis_rankings — rankings de FIIs por usuários, SIRIOS, IFIX/IFIL e métricas quantitativas (DY, Sharpe, volatilidade, drawdown etc.)",,166,[],True,PASS,
qual é hoje a posição do HGRU11 no ranking do IFIL?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_rankings,fiis_rankings,True,7.149999999999999,True,base,,1.0,0.2,10.999999999999998,7.149999999999999,10.999999999999998,10.999999999999998,fiis_rankings,client_fiis_performance_vs_benchmark_summary,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,rankings_fii,False,False,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_rankings:plan:7b3f2f132e8c254a75b608c710662c08301ca662474a425323d35618d5b7c309,True,False,264,264.0,398.699,False,,,"| Código | Ranking usuários | Mov. usuários | Ranking Sírios | Mov. Sírios | Ranking IFIX | Mov. IFIX | Ranking IFIL | Mov. IFIL | Rank DY 12m | Rank DY mensal | Rank dividendos 12m | Rank valor de mercado | Rank patrimônio líquido | Rank Sharpe | Rank Sortino | Rank menor volatilidade | Rank menor drawdown | Criado em | Atualizado em |
| --- | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | --- | --- |
| HGRU11 | 0 | 0 | 0 | 0 | 12 | 0 | 12 | 0 | 233 | 158 | 80 | 14 | 11 | 181 | 200 | 27 | 23 | 22/05/2024 00:00 | 27/01/2026 00:00 |",fiis_rankings,fiis_rankings,True,True,True,fiis_rankings,"Suíte de testes para fiis_rankings — rankings de FIIs por usuários, SIRIOS, IFIX/IFIL e métricas quantitativas (DY, Sharpe, volatilidade, drawdown etc.)",,167,[],True,PASS,
